H_eff5 H_eff8 mass_1 mass_2 chirp_mass mass_ratio luminosity_distance dec ra psi phase theta_jn a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl geocent_time chi_1 chi_2
-0.4492537 -4.9626927 3.287819 2.043226 2.243738 0.62145334 116.8201 -0.6327191 5.894096387582458 2.114957 0.4956659 0.7005103 0.737910270690918 0.11297129839658737 3.141592653589793 0.0 0.0 0.0 0.0 -0.7379103 0.1129713
0.22687761 3.6518195 4.214932 1.594253 2.2058992 0.3782393 90.94705 -0.8410345 2.3842891252601746 6.212089 0.5795168 1.787147 0.40282389521598816 0.08929512649774551 0.0 3.141592653589793 0.0 0.0 0.0 0.4028239 -0.08929513
0.047035217 1.0169578 4.965996 2.556952 3.068738 0.5148921 235.3164 -0.1662557 3.1363216819185524 2.790883 4.070613 0.8675629 0.12476889789104462 0.21242859959602356 0.0 0.0 0.0 -0.0 0.0 0.1247689 0.2124286
-0.17092036 -1.2571263 4.747991 1.389003 2.15743 0.2925454 101.6058 1.013172 3.3230613046356936 4.091072 6.008249 0.4745053 0.29630839824676514 0.18980459868907928 3.141592653589793 0.0 0.0 0.0 0.0 -0.2963084 0.1898046
0.004991369 0.55792373 4.904947 2.108488 2.7515483 0.4298697 181.6778 -0.344884 4.940584809595229 3.692692 0.7810946 0.6431441 0.016772760078310966 0.027571240440011024 0.0 3.141592653589793 0.0 0.0 0.0 0.01677276 -0.02757124
-0.02308954 0.069860175 3.78972 2.86598 2.8634489 0.7562511 141.3853 -0.2412854 4.7598826323259615 3.70708 6.19146 2.591118 0.3029707968235016 0.40496450662612915 3.141592653589793 0.0 0.0 0.0 0.0 -0.3029708 0.4049645
-0.009689368 0.14042622 2.654498 2.314985 2.1570296 0.872099 215.4146 -1.107414 1.0903759241702176 6.162549 5.76214 3.007663 0.09867554157972336 0.05671878904104233 3.141592653589793 0.0 0.0 0.0 0.0 -0.09867554 0.05671879
-0.2061629 -2.179855 2.964513 2.526501 2.3809662 0.8522482 186.0914 -0.06616191 2.717224310621013 2.237883 4.431587 1.283957 0.5641434192657471 0.2735452950000763 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.5641434 -0.2735453
-0.40811896 -4.275563 3.720876 1.694572 2.1532588 0.45542285 213.6535 -0.4654895 5.879209953057789 1.886925 0.8083965 1.33562 0.597832977771759 0.1858678013086319 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.597833 -0.1858678
0.14362374 2.4287925 4.722586 2.031176 2.650009 0.43009827 51.81928 0.1396355 4.872902686114166 0.736716 1.886242 2.367039 0.31853461265563965 0.056983210146427155 0.0 0.0 0.0 3.141592653589793 0.0 0.3185346 0.05698321
0.021471303 0.77306354 3.957537 1.696602 2.2168162 0.4287015 188.3055 -0.7129388 1.7223493584098435 4.048385 5.218856 1.338035 0.07024787366390228 0.1064499020576477 0.0 3.141592653589793 0.0 0.0 0.0 0.07024787 -0.1064499
0.057060473 0.9968666 2.888207 2.70756 2.4341757 0.9374536 226.5848 0.3262424 0.4494116098868801 1.758095 2.182544 1.819895 0.15586259961128235 0.25246089696884155 0.0 0.0 0.0 3.141592653589793 0.0 0.1558626 0.2524609
-0.005222544 0.28774366 3.054061 1.966543 2.1232321 0.6439108 246.743 -0.2429924 0.9055230221639761 4.51788 0.03489327 1.630514 0.14746150374412537 0.36068838834762573 3.141592653589793 0.0 0.0 0.0 0.0 -0.1474615 0.3606884
-0.090192094 -0.764835 3.422733 2.613255 2.5988622 0.7634995 197.6805 -0.7524872 1.4942217020945066 2.069611 2.259932 2.404298 0.3966748118400574 0.18239539861679077 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.3966748 0.1823954
-0.14343886 -1.4544518 3.19952 3.145498 2.7617097 0.98311555 220.3439 0.4355078 1.0023939320018656 1.460427 0.1941601 2.368948 0.26827651262283325 0.48716720938682556 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.2682765 -0.4871672
-0.11411712 -0.93820363 4.966119 2.449018 2.9990358 0.49314526 246.3967 0.9065926 1.5276240347813257 2.600483 5.719798 1.033299 0.21574680507183075 0.5679243206977844 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.2157468 -0.5679243
0.023822943 0.6413634 4.028367 2.541566 2.7709334 0.63091713 190.3067 -0.6338364 2.722100829363768 3.622893 1.665987 2.426249 0.015569870360195637 0.3475753962993622 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.01556987 0.3475754
0.013665583 0.44915792 3.026512 2.855451 2.5589736 0.94347924 239.2548 0.4033924 5.375147060930821 5.627747 5.987872 0.5227256 0.14001740515232086 0.24942049384117126 3.141592653589793 0.0 0.0 0.0 0.0 -0.1400174 0.2494205
0.24427438 3.4843645 3.82322 3.18304 3.0343494 0.83255476 227.2382 0.7536609 0.03826801326809459 4.973303 2.139946 1.802495 0.337790310382843 0.7163782119750977 0.0 0.0 0.0 3.141592653589793 0.0 0.3377903 0.7163782
0.4139409 5.9988847 4.241541 2.092575 2.5620384 0.49335256 156.0899 -0.5091077 5.696206363347443 3.506942 5.809194 1.421407 0.6047840118408203 0.5127900838851929 0.0 0.0 0.0 0.0 0.0 0.604784 0.5127901
-0.09666893 -0.8843294 2.753335 2.164745 2.1222687 0.7862266 106.2841 -1.032725 2.5668177138942667 3.144664 4.675529 0.2740394 0.22637039422988892 0.4017185866832733 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.2263704 -0.4017186
-0.0759345 -0.45319057 3.635764 2.565526 2.6507385 0.705636 221.158 0.9695206 1.1113267644033442 3.26833 0.1855501 2.825513 0.49998968839645386 0.6381726861000061 3.141592653589793 0.0 0.0 0.0 0.0 -0.4999897 0.6381727
0.033785567 0.74562144 4.030134 2.963328 3.0013807 0.7352926 247.8172 1.19629 6.144244875460714 2.595878 5.055192 2.39329 0.22405999898910522 0.18532060086727142 0.0 3.141592653589793 0.0 0.0 0.0 0.22406 -0.1853206
-0.043133993 0.025683664 3.948907 1.537903 2.0998077 0.38945028 200.0755 0.03783473 5.794182811318166 3.071399 6.107502 0.9363306 0.1129205971956253 0.025953030213713646 3.141592653589793 0.0 0.0 0.0 0.0 -0.1129206 0.02595303
0.38310516 5.3214684 3.524098 3.372393 3.0010004 0.9569521 245.474 0.5490221 5.167630567281009 1.556075 0.5252401 1.620052 0.653454601764679 0.6706287860870361 0.0 0.0 0.0 0.0 0.0 0.6534546 0.6706288
-0.090458006 -0.736174 3.930312 2.481147 2.7043095 0.631285 166.8399 -0.03847034 5.977606518463432 1.279817 5.935814 2.2785 0.31140878796577454 0.03692571818828583 3.141592653589793 0.0 0.0 0.0 0.0 -0.3114088 0.03692572
-0.269285 -2.7789965 4.075323 2.381047 2.692529 0.5842597 168.1983 -0.3139704 2.3105381237038785 6.260533 3.429098 0.967244 0.5634515881538391 0.13906070590019226 3.141592653589793 0.0 0.0 -0.0 0.0 -0.5634516 0.1390607
0.06263461 1.2588658 3.733183 1.806533 2.231812 0.48391226 101.5081 -0.7722194 0.2786481257179574 4.509653 4.026991 2.45434 0.18013830482959747 0.06098815053701401 0.0 0.0 0.0 -0.0 0.0 0.1801383 0.06098815
0.014975388 0.7985854 4.912224 1.826132 2.5466862 0.37175262 144.6528 -0.4271312 5.313908708085506 0.6513255 3.247144 1.487295 0.12138660252094269 0.6973580718040466 0.0 3.141592653589793 0.0 -0.0 0.0 0.1213866 -0.6973581
0.0027049147 0.42385504 4.707261 2.602666 3.0208519 0.5529045 234.4271 -0.2286672 5.813286467782888 1.442771 3.654575 0.1627604 0.07650961726903915 0.3106965124607086 0.0 3.141592653589793 0.0 -0.0 0.0 0.07650962 -0.3106965
-0.4790022 -4.7442036 4.848536 1.37466 2.1651146 0.28352064 190.7395 0.06430683 0.014004950132296301 2.231191 1.418017 1.098712 0.5386229753494263 0.21071100234985352 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.538623 -0.210711
0.01980193 0.6283155 3.019063 2.830656 2.5446532 0.93759423 173.0851 1.306135 1.9481832359714488 4.155867 1.207974 0.6650959 0.44738608598709106 0.4394201934337616 0.0 3.141592653589793 0.0 0.0 0.0 0.4473861 -0.4394202
-0.15002175 -1.3059165 3.304551 1.91231 2.1723042 0.5786898 224.9349 -0.5431879 1.4332953281090184 0.7909113 4.706671 2.514807 0.48265340924263 0.5849223732948303 3.141592653589793 0.0 0.0 -0.0 0.0 -0.4826534 0.5849224
0.037097126 0.99937725 4.547222 1.862985 2.4854152 0.40969738 191.2847 0.4558192 3.266504823911312 4.269772 1.179775 1.62561 0.09243133664131165 0.12659229338169098 0.0 0.0 0.0 0.0 0.0 0.09243134 0.1265923
-0.015789613 0.35499203 2.966659 2.911795 2.558612 0.9815064 222.4116 0.8819486 0.8752748074447325 5.690031 4.452902 1.691131 0.7423561811447144 0.7395837903022766 3.141592653589793 0.0 0.0 -0.0 0.0 -0.7423562 0.7395838
0.6012467 8.524697 4.546363 2.117331 2.66274 0.46571976 68.91412 -0.6163123 0.8513906546985552 3.092174 0.9319491 1.770169 0.730645477771759 0.07360166311264038 0.0 3.141592653589793 0.0 0.0 0.0 0.7306455 -0.07360166
-0.045450896 -0.034533247 2.62325 2.519539 2.237983 0.9604647 77.62832 -0.8231198 3.349352045534836 0.02106052 6.276837 2.544366 0.7226279973983765 0.6958659291267395 3.141592653589793 0.0 0.0 0.0 0.0 -0.722628 0.6958659
0.24348591 3.507399 4.084832 2.899037 2.9870162 0.7097077 190.1416 -0.568457 5.133602248458267 4.865524 6.002392 1.109527 0.3638659119606018 0.7444009184837341 0.0 0.0 0.0 0.0 0.0 0.3638659 0.7444009
-0.17755966 -1.7754409 3.675112 2.421291 2.5856864 0.65883464 162.391 0.1820423 3.717381930019549 2.752814 5.713021 0.9770054 0.42102769017219543 0.394620805978775 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.4210277 -0.3946208
-0.08564399 -0.70355517 3.140629 2.35206 2.3611414 0.7489137 220.806 -0.4569214 4.412507379555684 3.494439 0.7284043 0.09074112 0.18933600187301636 0.6734858751296997 0.0 3.141592653589793 0.0 0.0 0.0 0.189336 -0.6734859
-0.10748391 -0.9631904 3.958313 2.696132 2.8335342 0.68113154 146.5442 0.395742 0.45889041640919714 1.909813 1.204072 0.2700497 0.35207709670066833 0.08568701148033142 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3520771 -0.08568701
-0.3635139 -4.0045867 3.643748 2.592182 2.667768 0.7114054 182.5784 0.4614711 1.2512086494506391 4.334478 5.113699 0.5371357 0.6212158799171448 0.6206648945808411 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.6212159 -0.6206649
-0.06105497 -0.3899501 4.028138 2.425747 2.703994 0.6022005 195.8207 -1.285038 4.574218103804817 2.752611 2.881749 1.154655 0.19612440466880798 0.13994820415973663 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.1961244 -0.1399482
0.058394317 1.3217337 4.710342 1.797149 2.4768472 0.38153258 234.9274 0.7800816 2.5295873328694896 5.096704 2.312835 1.157559 0.12872430682182312 0.276229590177536 0.0 0.0 0.0 3.141592653589793 0.0 0.1287243 0.2762296
0.27716854 4.137175 4.270584 2.595072 2.8803523 0.6076621 88.50428 0.1418236 4.710926846903824 3.15664 3.98728 0.9048401 0.6307108998298645 0.5455679893493652 0.0 3.141592653589793 0.0 -0.0 0.0 0.6307109 -0.545568
0.13752098 2.2120051 4.313096 3.043903 3.1447914 0.7057351 232.2931 1.083495 4.772804583827458 4.35051 0.7078733 1.234541 0.5173118114471436 0.44580158591270447 0.0 3.141592653589793 0.0 0.0 0.0 0.5173118 -0.4458016
-0.19358015 -1.8261266 4.745963 2.318816 2.8519025 0.48858702 181.4305 1.229674 3.6971590966685497 2.525388 1.671017 2.150889 0.3990936875343323 0.31979140639305115 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.3990937 -0.3197914
0.23233539 3.4276083 4.326986 2.61592 2.9105678 0.6045594 219.8564 -0.9099018 4.250361627648893 4.41257 0.7065746 0.9418871 0.38972631096839905 0.7086564898490906 0.0 0.0 0.0 0.0 0.0 0.3897263 0.7086565
0.104907505 1.9571506 4.74183 1.854116 2.5269363 0.39101276 236.0974 0.1455901 0.6626350348393402 2.0926 0.05122383 2.216304 0.2505319118499756 0.22332949936389923 0.0 3.141592653589793 0.0 0.0 0.0 0.2505319 -0.2233295
-0.34344396 -3.598063 4.691298 2.416338 2.8995154 0.5150681 187.1161 -0.0283467 5.37408299275274 1.741713 3.341683 0.5081128 0.5670055150985718 0.39891481399536133 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.5670055 -0.3989148
0.0749364 1.5799357 4.93015 1.801859 2.532326 0.36547753 154.4469 0.8126904 2.7461521549863477 1.751994 0.1820062 1.916984 0.18194380402565002 0.17336979508399963 0.0 3.141592653589793 0.0 0.0 0.0 0.1819438 -0.1733698
-0.06491705 -0.32643437 4.048642 1.841413 2.3412755 0.45482236 240.8444 -0.1825858 5.584530994511518 3.965661 2.754575 2.411002 0.06608378887176514 0.6371138095855713 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.06608379 -0.6371138
0.30105627 4.3877544 4.120368 2.470132 2.7593708 0.5994931 215.2413 1.088602 4.4829636882613 1.558317 4.953589 1.483796 0.5867450833320618 0.1678261011838913 0.0 0.0 0.0 0.0 0.0 0.5867451 0.1678261
-0.044884417 -0.13372654 4.280389 2.496473 2.8254027 0.58323514 160.6986 0.654851 4.389558495165041 5.907094 3.202546 2.118748 0.2588990032672882 0.4303796887397766 3.141592653589793 0.0 0.0 -0.0 0.0 -0.258899 0.4303797
0.043923203 1.0852861 4.597596 1.889586 2.5172555 0.41099432 125.737 0.2861879 5.572517506615334 3.88333 6.121663 2.278567 0.039864491671323776 0.5885968208312988 0.0 0.0 0.0 0.0 0.0 0.03986449 0.5885968
0.23021305 3.4914348 3.423331 1.801105 2.1398578 0.52612644 100.7123 -0.718275 2.101022498363463 2.211895 1.928124 1.127607 0.4397655129432678 0.4913139045238495 0.0 0.0 0.0 3.141592653589793 0.0 0.4397655 0.4913139
-0.6159283 -6.861332 4.514008 2.348289 2.8047519 0.5202226 108.1572 -1.016075 5.372111547735479 5.450762 0.1258563 1.425273 0.7290294170379639 0.7366377711296082 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.7290294 -0.7366378
0.19911978 3.1164553 4.88456 2.332526 2.8994713 0.47753042 241.2169 0.149311 2.931062304459928 2.507183 0.1794342 2.192415 0.37873780727386475 0.5146148800849915 0.0 0.0 0.0 0.0 0.0 0.3787378 0.5146149
0.07182884 1.3670218 3.820935 2.087177 2.4363947 0.5462477 186.4724 0.7510285 0.24228495681164475 1.734614 1.904003 2.106532 0.27904438972473145 0.3519555926322937 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.2790444 -0.3519556
-0.107571065 -1.0078709 3.03238 2.306043 2.297778 0.7604729 177.1304 0.6107615 5.72045666277846 3.440411 5.733819 2.230738 0.01953626051545143 0.6297534108161926 0.0 3.141592653589793 0.0 0.0 0.0 0.01953626 -0.6297534
-0.2898376 -3.1393676 3.971661 3.037295 3.0181785 0.7647418 229.3978 1.254819 3.193671006332451 4.107952 4.197249 2.2789 0.6854103803634644 0.12488310039043427 3.141592653589793 0.0 0.0 -0.0 0.0 -0.6854104 0.1248831
-0.4848951 -5.53001 3.378246 2.95776 2.7506127 0.87553126 225.2914 -0.6540279 5.974795526186071 5.723858 2.965653 1.318427 0.7482237815856934 0.7092000246047974 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.7482238 -0.7092
0.5456603 7.9243507 3.793937 1.58967 2.0990539 0.41900274 178.6431 -0.8790272 2.268084078111869 4.490242 5.802216 0.2817779 0.6922435760498047 0.7028409838676453 0.0 3.141592653589793 0.0 0.0 0.0 0.6922436 -0.702841
-0.11523507 -0.93692404 4.821655 2.705966 3.1187425 0.56121105 230.3103 -0.9455357 3.1157030954651503 4.499249 5.103705 1.585938 0.37917131185531616 0.3990063965320587 3.141592653589793 0.0 0.0 0.0 0.0 -0.3791713 0.3990064
0.42844236 6.431768 4.781643 1.710292 2.427245 0.35767874 245.1375 0.3206136 1.0173181609046296 1.971716 5.729376 1.899058 0.5555309057235718 0.05102429911494255 0.0 0.0 0.0 0.0 0.0 0.5555309 0.0510243
0.07118249 1.2944798 3.730651 3.053985 2.935524 0.8186199 230.69 -0.1764588 5.176080635109983 3.83929 3.887478 0.9679192 0.4619753062725067 0.40359941124916077 0.0 3.141592653589793 0.0 -0.0 0.0 0.4619753 -0.4035994
0.20087783 2.9141908 2.73799 2.632206 2.3369694 0.9613644 198.2722 0.06971975 5.167629304241572 3.327192 1.155702 1.394928 0.114861398935318 0.7200888991355896 3.141592653589793 0.0 0.0 0.0 0.0 -0.1148614 0.7200889
0.048095744 1.1172948 4.649489 2.010378 2.6164758 0.43238685 208.5963 0.4379218 4.908724141294087 0.5232234 2.903861 1.356927 0.12592460215091705 0.11241939663887024 0.0 0.0 0.0 3.141592653589793 0.0 0.1259246 0.1124194
-0.012364305 0.13961907 3.864105 2.859325 2.8871498 0.7399708 247.2247 0.2233396 1.4140675926813273 5.830307 4.041432 1.110577 0.11711599677801132 0.13311679661273956 3.141592653589793 0.0 0.0 -0.0 0.0 -0.117116 0.1331168
-0.14150481 -1.2981035 4.661888 2.619668 3.0174496 0.56193286 143.0498 0.02995438 0.8603831002022488 5.925857 5.441277 2.27148 0.329292893409729 0.3947702944278717 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3292929 -0.3947703
0.22141841 3.3081627 4.498509 2.590074 2.9492838 0.5757628 190.4529 -0.4036492 5.402732569201916 4.116164 5.103031 1.502485 0.38833099603652954 0.6723061800003052 0.0 0.0 0.0 0.0 0.0 0.388331 0.6723062
